SalesOrderNumber_CY,OrderDate,SalesPerson,SalesRegion,SalesProvince,SalesCity,SalesPostalCode,CustomerCode,CustomerName,CustomerRegion,CustomerProvince,CustomerCity,CustomerPostalCode,ProductCategory,ProductSubCategory,ProductName,ProductCode,UnitCost_CY,UnitPrice_CY,UnitPriceDiscount_CY,OrderQty_CY,UnitFreightCost_CY,ActualSales_CY,COGS_CY,FrontMargin_CY,GrossMargin_CY,IsPromo_CY,SalesOrderNumber_LY,UnitCost_LY,UnitPrice_LY,UnitPriceDiscount_LY,OrderQty_LY,UnitFreightCost_LY,ActualSales_LY,COGS_LY,FrontMargin_LY,GrossMargin_LY,IsPromo_LY
SO61209,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029647,Casual Bicycle Store,United States,New Hampshire,Nashua,3064,Bikes,Mountain Bikes,"Mountain-200 Black, 46",BK-M68B-46,1251.9813,2294.99,0.0,3.0,35.1756,6884.969999999999,3755.9438999999998,3129.0260999999996,3023.4992999999995,0.0,SO48770,1251.9813,2294.99,0.0,3.0,46.7071,6884.969999999999,3755.9438999999998,3129.0260999999996,2988.9048,0.0
SO61209,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029647,Casual Bicycle Store,United States,New Hampshire,Nashua,3064,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",BK-M68S-46,1265.6195,2319.99,0.0,2.0,35.1756,4639.98,2531.239,2108.7409999999995,2038.3897999999995,0.0,SO48770,1265.6195,2319.99,0.0,2.0,46.7071,4639.98,2531.239,2108.7409999999995,2015.3267999999996,0.0
SO61209,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029647,Casual Bicycle Store,United States,New Hampshire,Nashua,3064,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",BK-M68S-42,1265.6195,2319.99,0.0,5.0,35.1756,11599.949999999999,6328.0975,5271.852499999999,5095.974499999999,0.0,SO48770,1265.6195,2319.99,0.0,2.0,46.7071,4639.98,2531.239,2108.7409999999995,2015.3267999999996,0.0
SO61209,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029647,Casual Bicycle Store,United States,New Hampshire,Nashua,3064,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.0,1.0,35.1756,34.99,13.0863,21.9037,-13.271900000000002,0.0,SO48770,13.0863,34.99,0.0,1.0,46.7071,34.99,13.0863,21.9037,-24.803399999999996,0.0
SO61209,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029647,Casual Bicycle Store,United States,New Hampshire,Nashua,3064,Bikes,Mountain Bikes,"Mountain-200 Black, 38",BK-M68B-38,1251.9813,2294.99,0.0,1.0,35.1756,2294.99,1251.9813,1043.0086999999999,1007.8330999999998,0.0,SO48770,1251.9813,2294.99,0.0,2.0,46.7071,4589.98,2503.9626,2086.0173999999997,1992.6031999999998,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Bikes,Road Bikes,"Road-550-W Yellow, 48",BK-R64Y-48,713.0798,1120.49,0.0,1.0,16.1965,1120.49,713.0798,407.41020000000003,391.2137,0.0,SO48791,713.0798,1120.49,0.0,4.0,25.3658,4481.96,2852.3192,1629.6408000000001,1528.1776000000002,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,13.0863,34.99,0.0,5.0,16.1965,174.95000000000002,65.4315,109.51850000000002,28.536000000000016,0.0,SO48791,13.0863,34.99,0.0,3.0,25.3658,104.97,39.2589,65.7111,-10.386299999999991,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Bikes,Road Bikes,"Road-250 Black, 44",BK-R89B-44,1554.9479,2443.35,0.0,1.0,16.1965,2443.35,1554.9479,888.4021,872.2056,0.0,SO48791,1554.9479,2443.35,0.0,1.0,25.3658,2443.35,1554.9479,888.4021,863.0363,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",LJ-0192-M,38.4923,49.99,0.0,4.0,16.1965,199.96,153.9692,45.99080000000001,-18.795199999999994,0.0,SO48791,38.4923,49.99,0.0,3.0,25.3658,149.97,115.4769,34.4931,-41.604299999999995,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Bikes,Road Bikes,"Road-550-W Yellow, 38",BK-R64Y-38,713.0798,1120.49,0.0,2.0,16.1965,2240.98,1426.1596,814.8204000000001,782.4274,0.0,SO48791,713.0798,1120.49,0.0,1.0,25.3658,1120.49,713.0798,407.41020000000003,382.04440000000005,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.0,7.0,16.1965,244.93,91.6041,153.3259,39.95039999999999,0.0,SO48791,13.0863,34.99,0.0,3.0,25.3658,104.97,39.2589,65.7111,-10.386299999999991,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Clothing,Gloves,"Half-Finger Gloves, M",GL-H102-M,9.1593,24.49,0.0,5.0,16.1965,122.44999999999999,45.7965,76.65349999999998,-4.329000000000022,0.0,SO48791,9.1593,24.49,0.0,3.0,25.3658,73.47,27.477899999999998,45.9921,-30.105299999999993,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Accessories,Helmets,"Sport-100 Helmet, Red",HL-U509-R,13.0863,34.99,0.0,6.0,16.1965,209.94,78.5178,131.4222,34.2432,0.0,SO48791,13.0863,34.99,0.0,7.0,25.3658,244.93,91.6041,153.3259,-24.234700000000004,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,5.0,16.1965,44.95,34.6115,10.338500000000003,-70.644,0.0,SO48791,6.9223,8.99,0.0,4.0,25.3658,35.96,27.6892,8.270800000000001,-93.19239999999999,0.0
SO61210,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029783,Futuristic Sport Distributors,United States,Colorado,Longmont,80501,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,8.0,16.1965,399.92,307.9384,91.98160000000001,-37.59039999999999,0.0,SO48791,38.4923,49.99,0.0,6.0,25.3658,299.94,230.9538,68.9862,-83.20859999999999,0.0
SO61211,2008-01-01,Shu Ito,United States,California,San Francisco,94109,AW00029605,Professional Cycle Store,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Black, 46",BK-M68B-46,1251.9813,2294.99,0.0,2.0,33.4133,4589.98,2503.9626,2086.0173999999997,2019.1907999999996,0.0,SO48767,1251.9813,2294.99,0.0,5.0,61.6153,11474.949999999999,6259.906499999999,5215.0435,4906.967,0.0
SO61211,2008-01-01,Shu Ito,United States,California,San Francisco,94109,AW00029605,Professional Cycle Store,United States,Arizona,Phoenix,85004,Components,Handlebars,ML Mountain Handlebars,HB-M763,27.4925,61.92,0.0,1.0,33.4133,61.92,27.4925,34.4275,1.0142000000000024,0.0,SO48767,27.4925,61.92,0.0,1.0,61.6153,61.92,27.4925,34.4275,-27.187799999999996,0.0
SO61211,2008-01-01,Shu Ito,United States,California,San Francisco,94109,AW00029605,Professional Cycle Store,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",BK-M68S-46,1265.6195,2319.99,0.0,5.0,33.4133,11599.949999999999,6328.0975,5271.852499999999,5104.785999999999,0.0,SO48767,1265.6195,2319.99,0.0,2.0,61.6153,4639.98,2531.239,2108.7409999999995,1985.5103999999994,0.0
SO61211,2008-01-01,Shu Ito,United States,California,San Francisco,94109,AW00029605,Professional Cycle Store,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",BK-M68S-38,1265.6195,2319.99,0.0,2.0,33.4133,4639.98,2531.239,2108.7409999999995,2041.9143999999994,0.0,SO48767,1265.6195,2319.99,0.0,2.0,61.6153,4639.98,2531.239,2108.7409999999995,1985.5103999999994,0.0
SO61216,2008-01-01,Ranjit Varkey Chudukatil,France,Gironde,Bordeaux,33000,AW00029909,Spare Parts Co.,France,Seine (Paris),Paris,75003,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,6.0,28.168,299.94,230.9538,68.9862,-100.02179999999998,0.0,SO48755,38.4923,49.99,0.0,2.0,41.5476,99.98,76.9846,22.995400000000004,-60.0998,0.0
SO61216,2008-01-01,Ranjit Varkey Chudukatil,France,Gironde,Bordeaux,33000,AW00029909,Spare Parts Co.,France,Seine (Paris),Paris,75003,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,2.0,28.168,17.98,13.8446,4.135400000000001,-52.200599999999994,0.0,SO48755,6.9223,8.99,0.0,2.0,41.5476,17.98,13.8446,4.135400000000001,-78.9598,0.0
SO61216,2008-01-01,Ranjit Varkey Chudukatil,France,Gironde,Bordeaux,33000,AW00029909,Spare Parts Co.,France,Seine (Paris),Paris,75003,Bikes,Mountain Bikes,"Mountain-200 Black, 46",BK-M68B-46,1251.9813,2294.99,0.0,2.0,28.168,4589.98,2503.9626,2086.0173999999997,2029.6813999999997,0.0,SO48755,1251.9813,2294.99,0.0,2.0,41.5476,4589.98,2503.9626,2086.0173999999997,2002.9221999999997,0.0
SO61216,2008-01-01,Ranjit Varkey Chudukatil,France,Gironde,Bordeaux,33000,AW00029909,Spare Parts Co.,France,Seine (Paris),Paris,75003,Bikes,Mountain Bikes,"Mountain-200 Black, 42",BK-M68B-42,1251.9813,2294.99,0.0,2.0,28.168,4589.98,2503.9626,2086.0173999999997,2029.6813999999997,0.0,SO48755,1251.9813,2294.99,0.0,5.0,41.5476,11474.949999999999,6259.906499999999,5215.0435,5007.3054999999995,0.0
SO61216,2008-01-01,Ranjit Varkey Chudukatil,France,Gironde,Bordeaux,33000,AW00029909,Spare Parts Co.,France,Seine (Paris),Paris,75003,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",BK-M68S-42,1265.6195,2319.99,0.0,5.0,28.168,11599.949999999999,6328.0975,5271.852499999999,5131.012499999999,0.0,SO48755,1265.6195,2319.99,0.0,2.0,41.5476,4639.98,2531.239,2108.7409999999995,2025.6457999999996,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",BK-M68S-42,1265.6195,2319.99,0.0,3.0,27.1603,6959.969999999999,3796.8585000000003,3163.111499999999,3081.630599999999,0.0,SO48758,1265.6195,2319.99,0.0,3.0,30.1353,6959.969999999999,3796.8585000000003,3163.111499999999,3072.705599999999,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Components,Mountain Frames,"HL Mountain Frame - Silver, 46",FR-M94S-46,747.2002,1364.5,0.0,1.0,27.1603,1364.5,747.2002,617.2998,590.1395,0.0,SO48758,747.2002,1364.5,0.0,3.0,30.1353,4093.5,2241.6005999999998,1851.8994000000002,1761.4935000000003,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Clothing,Gloves,"Half-Finger Gloves, M",GL-H102-M,9.1593,24.49,0.0,4.0,27.1603,97.96,36.6372,61.322799999999994,-47.318400000000004,0.0,SO48758,9.1593,24.49,0.0,5.0,30.1353,122.44999999999999,45.7965,76.65349999999998,-74.02300000000002,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,13.0863,34.99,0.0,4.0,27.1603,139.96,52.3452,87.6148,-21.026399999999995,0.0,SO48758,13.0863,34.99,0.0,4.0,30.1353,139.96,52.3452,87.6148,-32.9264,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Black, 42",BK-M68B-42,1251.9813,2294.99,0.0,2.0,27.1603,4589.98,2503.9626,2086.0173999999997,2031.6967999999997,0.0,SO48758,1251.9813,2294.99,0.0,3.0,30.1353,6884.969999999999,3755.9438999999998,3129.0260999999996,3038.6201999999994,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,10.0,27.1603,499.90000000000003,384.923,114.97700000000003,-156.62599999999998,0.0,SO48758,38.4923,49.99,0.0,3.0,30.1353,149.97,115.4769,34.4931,-55.912800000000004,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Black, 38",BK-M68B-38,1251.9813,2294.99,0.0,8.0,27.1603,18359.92,10015.8504,8344.069599999999,8126.787199999999,0.0,SO48758,1251.9813,2294.99,0.0,2.0,30.1353,4589.98,2503.9626,2086.0173999999997,2025.7467999999997,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",BK-M68S-46,1265.6195,2319.99,0.0,1.0,27.1603,2319.99,1265.6195,1054.3704999999998,1027.2101999999998,0.0,SO48758,1265.6195,2319.99,0.0,6.0,30.1353,13919.939999999999,7593.717000000001,6326.222999999998,6145.411199999998,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Black, 46",BK-M68B-46,1251.9813,2294.99,0.0,3.0,27.1603,6884.969999999999,3755.9438999999998,3129.0260999999996,3047.5451999999996,0.0,SO48758,1251.9813,2294.99,0.0,3.0,30.1353,6884.969999999999,3755.9438999999998,3129.0260999999996,3038.6201999999994,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Accessories,Helmets,"Sport-100 Helmet, Red",HL-U509-R,13.0863,34.99,0.0,5.0,27.1603,174.95000000000002,65.4315,109.51850000000002,-26.282999999999987,0.0,SO48758,13.0863,34.99,0.0,3.0,30.1353,104.97,39.2589,65.7111,-24.6948,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Components,Handlebars,LL Mountain Handlebars,HB-M243,19.7758,44.54,0.0,2.0,27.1603,89.08,39.5516,49.5284,-4.792200000000001,0.0,SO48758,19.7758,44.54,0.0,2.0,30.1353,89.08,39.5516,49.5284,-10.742200000000004,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,8.0,27.1603,71.92,55.3784,16.541600000000003,-200.74079999999998,0.0,SO48758,6.9223,8.99,0.0,8.0,30.1353,71.92,55.3784,16.541600000000003,-224.5408,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",BK-M68S-38,1265.6195,2319.99,0.0,5.0,27.1603,11599.949999999999,6328.0975,5271.852499999999,5136.0509999999995,0.0,SO48758,1265.6195,2319.99,0.0,2.0,30.1353,4639.98,2531.239,2108.7409999999995,2048.4703999999997,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",LJ-0192-X,38.4923,49.99,0.0,3.0,27.1603,149.97,115.4769,34.4931,-46.98779999999999,0.0,SO48758,38.4923,49.99,0.0,4.0,30.1353,199.96,153.9692,45.99080000000001,-74.5504,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.0,8.0,27.1603,279.92,104.6904,175.2296,-42.05279999999999,0.0,SO48758,13.0863,34.99,0.0,4.0,30.1353,139.96,52.3452,87.6148,-32.9264,0.0
SO61218,2008-01-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029744,Real Sporting Goods,United States,Arizona,Phoenix,85004,Components,Mountain Frames,"HL Mountain Frame - Black, 42",FR-M94B-42,739.041,1349.6,0.0,1.0,27.1603,1349.6,739.041,610.5589999999999,583.3986999999998,0.0,SO48758,739.041,1349.6,0.0,1.0,30.1353,1349.6,739.041,610.5589999999999,580.4236999999998,0.0
SO61223,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029811,Trusted Catalog Store,United States,Virginia,Newport News,23607,Bikes,Mountain Bikes,"Mountain-200 Black, 38",BK-M68B-38,1251.9813,2294.99,0.0,1.0,11.4648,2294.99,1251.9813,1043.0086999999999,1031.5439,0.0,SO48759,1251.9813,2294.99,0.0,1.0,19.0592,2294.99,1251.9813,1043.0086999999999,1023.9494999999998,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-250 Black, 48",BK-R89B-48,1554.9479,2443.35,0.0,1.0,36.4687,2443.35,1554.9479,888.4021,851.9334,0.0,SO48751,1554.9479,2443.35,0.0,2.0,46.7065,4886.7,3109.8958,1776.8042,1683.3912,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.0,3.0,36.4687,104.97,39.2589,65.7111,-43.69499999999999,0.0,SO48751,13.0863,34.99,0.0,1.0,46.7065,34.99,13.0863,21.9037,-24.802799999999998,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,4.0,36.4687,199.96,153.9692,45.99080000000001,-99.88399999999999,0.0,SO48751,38.4923,49.99,0.0,5.0,46.7065,249.95000000000002,192.4615,57.488500000000016,-176.04399999999998,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,2.0,36.4687,17.98,13.8446,4.135400000000001,-68.80199999999999,0.0,SO48751,6.9223,8.99,0.0,4.0,46.7065,35.96,27.6892,8.270800000000001,-178.55519999999999,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,13.0863,34.99,0.0,1.0,36.4687,34.99,13.0863,21.9037,-14.564999999999998,0.0,SO48751,13.0863,34.99,0.0,2.0,46.7065,69.98,26.1726,43.8074,-49.605599999999995,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-550-W Yellow, 40",BK-R64Y-40,713.0798,1120.49,0.0,4.0,36.4687,4481.96,2852.3192,1629.6408000000001,1483.766,0.0,SO48751,713.0798,1120.49,0.0,4.0,46.7065,4481.96,2852.3192,1629.6408000000001,1442.8148,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-250 Red, 58",BK-R89R-58,1554.9479,2443.35,0.0,2.0,36.4687,4886.7,3109.8958,1776.8042,1703.8668,0.0,SO48751,1554.9479,2443.35,0.0,1.0,46.7065,2443.35,1554.9479,888.4021,841.6956,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-550-W Yellow, 44",BK-R64Y-44,713.0798,1120.49,0.0,3.0,36.4687,3361.4700000000003,2139.2394,1222.2306000000003,1112.8245000000004,0.0,SO48751,713.0798,1120.49,0.0,1.0,46.7065,1120.49,713.0798,407.41020000000003,360.7037,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-550-W Yellow, 48",BK-R64Y-48,713.0798,1120.49,0.0,5.0,36.4687,5602.45,3565.399,2037.051,1854.7075,0.0,SO48751,713.0798,1120.49,0.0,2.0,46.7065,2240.98,1426.1596,814.8204000000001,721.4074,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-250 Black, 44",BK-R89B-44,1554.9479,2443.35,0.0,1.0,36.4687,2443.35,1554.9479,888.4021,851.9334,0.0,SO48751,1554.9479,2443.35,0.0,4.0,46.7065,9773.4,6219.7916,3553.6084,3366.7824,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-250 Black, 52",BK-R89B-52,1554.9479,2443.35,0.0,3.0,36.4687,7330.049999999999,4664.843699999999,2665.2063,2555.8001999999997,0.0,SO48751,1554.9479,2443.35,0.0,1.0,46.7065,2443.35,1554.9479,888.4021,841.6956,0.0
SO61224,2008-01-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029844,Seventh Bike Store,United States,New Hampshire,Plaistow,3865,Bikes,Road Bikes,"Road-550-W Yellow, 38",BK-R64Y-38,713.0798,1120.49,0.0,3.0,36.4687,3361.4700000000003,2139.2394,1222.2306000000003,1112.8245000000004,0.0,SO48751,713.0798,1120.49,0.0,4.0,46.7065,4481.96,2852.3192,1629.6408000000001,1442.8148,0.0
SO61227,2008-01-01,Shu Ito,United States,California,San Francisco,94109,AW00029489,Area Bike Accessories,United States,California,Modesto,95354,Bikes,Road Bikes,"Road-550-W Yellow, 44",BK-R64Y-44,713.0798,1120.49,0.0,2.0,52.0477,2240.98,1426.1596,814.8204000000001,710.725,0.0,SO48737,713.0798,1120.49,0.0,1.0,13.6252,1120.49,713.0798,407.41020000000003,393.785,0.0
SO61228,2008-01-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029704,Rally Day Mall,United States,Florida,Miami,33127,Bikes,Road Bikes,"Road-550-W Yellow, 38",BK-R64Y-38,713.0798,1120.49,0.0,4.0,19.0002,4481.96,2852.3192,1629.6408000000001,1553.64,0.0,SO48766,713.0798,1120.49,0.0,1.0,27.5559,1120.49,713.0798,407.41020000000003,379.8543,0.0
SO61228,2008-01-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029704,Rally Day Mall,United States,Florida,Miami,33127,Bikes,Road Bikes,"Road-250 Black, 44",BK-R89B-44,1554.9479,2443.35,0.0,2.0,19.0002,4886.7,3109.8958,1776.8042,1738.8038000000001,0.0,SO48766,1554.9479,2443.35,0.0,5.0,27.5559,12216.75,7774.7395,4442.0105,4304.231000000001,0.0
SO61228,2008-01-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029704,Rally Day Mall,United States,Florida,Miami,33127,Bikes,Road Bikes,"Road-550-W Yellow, 40",BK-R64Y-40,713.0798,1120.49,0.0,1.0,19.0002,1120.49,713.0798,407.41020000000003,388.41,0.0,SO48766,713.0798,1120.49,0.0,4.0,27.5559,4481.96,2852.3192,1629.6408000000001,1519.4172,0.0
